authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ceph_async_messenger_worker_msgr_active_connections	ceph_async_messenger_worker_msgr_active_connections	ceph_AsyncMessenger_Worker_7_msgr_active_connections	counter	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	state/configuration	Connections (connections); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_active_connections	single-population chart; no cross-family arithmetic	source-current lifecycle -> raw current value -> absolute -> connections; counted/measured object: Connections / active	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Connections [connections; connections; absolute]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_created_connections	ceph_async_messenger_worker_msgr_created_connections	ceph_AsyncMessenger_Worker_7_msgr_created_connections	counter	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	domain signal	Created Connections (connections/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_created_connections	single-population chart; no cross-family arithmetic	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> connections/s; counted/measured object: Created Connections / created	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Created Connections [created_connections; connections/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_handle_ack_lat_count	ceph_async_messenger_worker_msgr_handle_ack_lat_count	ceph_AsyncMessenger_Worker_7_msgr_handle_ack_lat_count	counter	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	latency	Acknowledgement Latency Measurements (acknowledgements/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_handle_ack_lat_count	single-population chart; no cross-family arithmetic	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> acknowledgements/s; counted/measured object: Acknowledgement Latency Measurements / handle_ack	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Acknowledgement Latency Measurements [ack_latency_measurements; acknowledgements/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_handle_ack_lat_sum	ceph_async_messenger_worker_msgr_handle_ack_lat_sum	ceph_AsyncMessenger_Worker_7_msgr_handle_ack_lat_sum	gauge	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	latency	Accumulated Acknowledgement Latency (seconds/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_handle_ack_lat_sum	single-population chart; no cross-family arithmetic	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Acknowledgement Latency / handle_ack	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Accumulated Acknowledgement Latency [accumulated_ack_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_recv_bytes	ceph_async_messenger_worker_msgr_recv_bytes	ceph_AsyncMessenger_Worker_7_msgr_recv_bytes	counter	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	workload/outcome	Byte Throughput (bytes/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_recv_bytes	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: recv, send, recv_encrypted, send_encrypted	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / recv	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_recv_encrypted_bytes	ceph_async_messenger_worker_msgr_recv_encrypted_bytes	ceph_AsyncMessenger_Worker_7_msgr_recv_encrypted_bytes	counter	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	workload/outcome	Byte Throughput (bytes/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_recv_encrypted_bytes	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: recv, send, recv_encrypted, send_encrypted	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / recv_encrypted	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_recv_messages	ceph_async_messenger_worker_msgr_recv_messages	ceph_AsyncMessenger_Worker_7_msgr_recv_messages	counter	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	workload/outcome	Messages (messages/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_recv_messages	source-verified shared population and rendered algebra for Messages; comparable dimensions: recv, send	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> messages/s; counted/measured object: Messages / recv	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Messages [messages; messages/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_running_fast_dispatch_time	ceph_async_messenger_worker_msgr_running_fast_dispatch_time	ceph_AsyncMessenger_Worker_7_msgr_running_fast_dispatch_time	gauge	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	domain signal	Accumulated Worker Time (seconds/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_running_fast_dispatch_time	source-verified shared population and rendered algebra for Accumulated Worker Time; comparable dimensions: total, send, recv, fast_dispatch	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Worker Time / fast_dispatch	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Accumulated Worker Time [accumulated_worker_time; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_running_recv_time	ceph_async_messenger_worker_msgr_running_recv_time	ceph_AsyncMessenger_Worker_7_msgr_running_recv_time	gauge	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	domain signal	Accumulated Worker Time (seconds/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_running_recv_time	source-verified shared population and rendered algebra for Accumulated Worker Time; comparable dimensions: total, send, recv, fast_dispatch	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Worker Time / recv	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Accumulated Worker Time [accumulated_worker_time; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_async_messenger_worker_msgr_running_send_time	ceph_async_messenger_worker_msgr_running_send_time	ceph_AsyncMessenger_Worker_7_msgr_running_send_time	gauge	ceph_daemon,messenger_worker	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers	*	domain signal	Accumulated Worker Time (seconds/s); source meaning: Source-derived dynamic AsyncMessenger worker metric: AsyncMessenger_Worker_7_msgr_running_send_time	source-verified shared population and rendered algebra for Accumulated Worker Time; comparable dimensions: total, send, recv, fast_dispatch	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Worker Time / send	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Runtime and Client Components/Messenger Workers / Accumulated Worker Time [accumulated_worker_time; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
