authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ray_vllm_hf3fs_num_failed_save	ray_vllm_hf3fs_num_failed_save	ray_vllm_hf3fs_num_failed_save	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	<excluded>	<none>	error/outcome	Deprecated Ray counter compatibility gauge: Number of failed HF3FS KV save.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_hf3fs_num_failed_save_total	ray_vllm_hf3fs_num_failed_save_total	ray_vllm_hf3fs_num_failed_save_total	counter	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	vLLM/HF3FS Connector	model_name,engine,ReplicaId,WorkerId	error/outcome	Number of failed HF3FS KV save.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Number of failed HF3FS KV save.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/HF3FS Connector / HF3FS Transfer Failures [failures; failures/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_hf3fs_save_duration_seconds_bucket	ray_vllm_hf3fs_save_duration_seconds_bucket	ray_vllm_hf3fs_save_duration_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/HF3FS Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of save duration for HF3FSKVConnector.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of save duration for HF3FSKVConnector.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/HF3FS Connector / HF3FS Save Duration [save_duration; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_hf3fs_save_duration_seconds_count	ray_vllm_hf3fs_save_duration_seconds_count	ray_vllm_hf3fs_save_duration_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/HF3FS Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of save duration for HF3FSKVConnector.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> operations/s; counted/measured object: Histogram of save duration for HF3FSKVConnector.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/HF3FS Connector / HF3FS Transfer Measurements [transfer_measurements; operations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_hf3fs_save_duration_seconds_sum	ray_vllm_hf3fs_save_duration_seconds_sum	ray_vllm_hf3fs_save_duration_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/HF3FS Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of save duration for HF3FSKVConnector.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of save duration for HF3FSKVConnector.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/HF3FS Connector / HF3FS Transfer Concurrency [transfer_concurrency; in-flight; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_inter_token_latency_seconds_bucket	ray_vllm_inter_token_latency_seconds_bucket	ray_vllm_inter_token_latency_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Decode	model_name,engine,ReplicaId,WorkerId	latency	Histogram of inter-token latency in seconds.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of inter-token latency in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Inter-Token Latency [inter_token_latency; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_inter_token_latency_seconds_count	ray_vllm_inter_token_latency_seconds_count	ray_vllm_inter_token_latency_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Decode	model_name,engine,ReplicaId,WorkerId	latency	Histogram of inter-token latency in seconds.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> intervals/s; counted/measured object: Histogram of inter-token latency in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Inter-Token Intervals [inter_token_intervals; intervals/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_inter_token_latency_seconds_sum	ray_vllm_inter_token_latency_seconds_sum	ray_vllm_inter_token_latency_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Decode	model_name,engine,ReplicaId,WorkerId	latency	Histogram of inter-token latency in seconds.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of inter-token latency in seconds.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Decode / Inter-Token Interval Time [inter_token_interval_time; seconds/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_iteration_tokens_total_bucket	ray_vllm_iteration_tokens_total_bucket	ray_vllm_iteration_tokens_total	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Engine Execution	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of number of tokens per engine_step.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of number of tokens per engine_step.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Tokens per Engine Step [tokens_per_step; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_iteration_tokens_total_count	ray_vllm_iteration_tokens_total_count	ray_vllm_iteration_tokens_total	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/Engine Execution	model_name,engine,ReplicaId,WorkerId	workload/outcome	Histogram of number of tokens per engine_step.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> steps/s; counted/measured object: Histogram of number of tokens per engine_step.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Engine Steps [engine_steps; steps/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
