authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
vllm:estimated_flops_per_gpu_total	vllm:estimated_flops_per_gpu_total	vllm:estimated_flops_per_gpu_total	counter	engine,model_name	vLLM/Engine Execution	model_name,engine	utilization/resource	Estimated number of floating point operations per GPU (for Model Flops Utilization calculations).	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> GFLOP/s/GPU; counted/measured object: Estimated number of floating point operations per GPU (for Model Flops Utilization calculations).	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Estimated Compute per GPU [estimated_compute; GFLOP/s/GPU; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:estimated_read_bytes_per_gpu_created	vllm:estimated_read_bytes_per_gpu_created	vllm:estimated_read_bytes_per_gpu_created	gauge	engine,model_name	<excluded>	<none>	utilization/resource	Estimated number of bytes read from memory per GPU (for Model Flops Utilization calculations).	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:estimated_read_bytes_per_gpu_total	vllm:estimated_read_bytes_per_gpu_total	vllm:estimated_read_bytes_per_gpu_total	counter	engine,model_name	vLLM/Engine Execution	model_name,engine	utilization/resource	Estimated number of bytes read from memory per GPU (for Model Flops Utilization calculations).	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> GB/s/GPU; counted/measured object: Estimated number of bytes read from memory per GPU (for Model Flops Utilization calculations).	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Estimated Memory Bandwidth per GPU [estimated_memory_bandwidth; GB/s/GPU; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:estimated_write_bytes_per_gpu_created	vllm:estimated_write_bytes_per_gpu_created	vllm:estimated_write_bytes_per_gpu_created	gauge	engine,model_name	<excluded>	<none>	utilization/resource	Estimated number of bytes written to memory per GPU (for Model Flops Utilization calculations).	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:estimated_write_bytes_per_gpu_total	vllm:estimated_write_bytes_per_gpu_total	vllm:estimated_write_bytes_per_gpu_total	counter	engine,model_name	vLLM/Engine Execution	model_name,engine	utilization/resource	Estimated number of bytes written to memory per GPU (for Model Flops Utilization calculations).	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> GB/s/GPU; counted/measured object: Estimated number of bytes written to memory per GPU (for Model Flops Utilization calculations).	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Engine Execution / Estimated Memory Bandwidth per GPU [estimated_memory_bandwidth; GB/s/GPU; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:external_prefix_cache_hits_created	vllm:external_prefix_cache_hits_created	vllm:external_prefix_cache_hits_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	External prefix cache hits from KV connector cross-instance cache sharing, in terms of number of cached tokens.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:external_prefix_cache_hits_total	vllm:external_prefix_cache_hits_total	vllm:external_prefix_cache_hits_total	counter	engine,model_name	vLLM/KV Cache	model_name,engine	workload/outcome	External prefix cache hits from KV connector cross-instance cache sharing, in terms of number of cached tokens.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> tokens/s; counted/measured object: External prefix cache hits from KV connector cross-instance cache sharing, in terms of number of cached tokens.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Cache / External Prefix Cache [external_prefix; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:external_prefix_cache_queries_created	vllm:external_prefix_cache_queries_created	vllm:external_prefix_cache_queries_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	External prefix cache queries from KV connector cross-instance cache sharing, in terms of number of queried tokens.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:external_prefix_cache_queries_total	vllm:external_prefix_cache_queries_total	vllm:external_prefix_cache_queries_total	counter	engine,model_name	vLLM/KV Cache	model_name,engine	workload/outcome	External prefix cache queries from KV connector cross-instance cache sharing, in terms of number of queried tokens.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> tokens/s; counted/measured object: External prefix cache queries from KV connector cross-instance cache sharing, in terms of number of queried tokens.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Cache / External Prefix Cache [external_prefix; tokens/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:generation_tokens_created	vllm:generation_tokens_created	vllm:generation_tokens_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Number of generation tokens processed.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
