authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
"litellm_overhead_with_guardrails_latency_metric_count{api_provider=~"".+"",litellm_model_name=~"".+""}"	litellm_overhead_with_guardrails_latency_metric_count	litellm_overhead_with_guardrails_latency_metric	histogram	api_base,api_key_alias,api_provider,hashed_api_key,le,litellm_model_name,model_group,model_id	LiteLLM/Gateway/By Provider and LiteLLM Model	api_provider,litellm_model_name	latency	Total internal latency (seconds) added by LiteLLM, including pre/post-call guardrails (excludes the LLM API call)	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Total internal latency (seconds) added by LiteLLM, including pre/post-call guardrails (excludes the LLM API call)	identity=api_provider,litellm_model_name; routing=api_provider,litellm_model_name; complementary blank/nonblank routes mark those labels optional; remaining=api_base,api_key_alias,hashed_api_key,le,model_group,model_id retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	guardrail callback	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Provider and LiteLLM Model / Internal Overhead Measurements by Provider and LiteLLM Model [internal_overhead_measurements_by_provider_litellm_model; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
"litellm_overhead_with_guardrails_latency_metric_sum{api_provider=~"".+"",litellm_model_name=~"".+""}"	litellm_overhead_with_guardrails_latency_metric_sum	litellm_overhead_with_guardrails_latency_metric	histogram	api_base,api_key_alias,api_provider,hashed_api_key,le,litellm_model_name,model_group,model_id	LiteLLM/Gateway/By Provider and LiteLLM Model	api_provider,litellm_model_name	latency	Total internal latency (seconds) added by LiteLLM, including pre/post-call guardrails (excludes the LLM API call)	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Total internal latency (seconds) added by LiteLLM, including pre/post-call guardrails (excludes the LLM API call)	identity=api_provider,litellm_model_name; routing=api_provider,litellm_model_name; complementary blank/nonblank routes mark those labels optional; remaining=api_base,api_key_alias,hashed_api_key,le,model_group,model_id retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	guardrail callback	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Gateway/By Provider and LiteLLM Model / Accumulated Internal Overhead by Provider and LiteLLM Model [accumulated_internal_overhead_by_provider_litellm_model; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_overhead_with_guardrails_latency_metric_created	litellm_overhead_with_guardrails_latency_metric_created	litellm_overhead_with_guardrails_latency_metric_created	gauge	api_base,api_key_alias,api_provider,hashed_api_key,litellm_model_name,model_group,model_id	<excluded>	<none>	latency	Total internal latency (seconds) added by LiteLLM, including pre/post-call guardrails (excludes the LLM API call)	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=api_base,api_key_alias,api_provider,hashed_api_key,litellm_model_name,model_group,model_id; no chart identity/dimension role	guardrail callback	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_pod_lock_manager_size	litellm_pod_lock_manager_size	litellm_pod_lock_manager_size	gauge	pid,pod_lock_manager	LiteLLM/Internal Services/Pod Locks	*	domain signal	Gauge for pod_lock_manager service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw gauge -> absolute -> locks; counted/measured object: Gauge for pod_lock_manager service	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	LiteLLM Prometheus callback; prometheus_metrics_config may select families/labels	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services/Pod Locks / Pod-Lock Manager Size [pod_lock_manager_size; locks; absolute]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_postgres_failed_requests_created	litellm_postgres_failed_requests_created	litellm_postgres_failed_requests_created	gauge	error_class,function_name,postgres	<excluded>	<none>	error/outcome	Total failed_requests for postgres service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=error_class,function_name,postgres; no chart identity/dimension role	PostgreSQL integration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_postgres_failed_requests_total	litellm_postgres_failed_requests_total	litellm_postgres_failed_requests_total	counter	error_class,function_name,postgres	LiteLLM/Internal Services	<global>	error/outcome	Total failed_requests for postgres service	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Total failed_requests for postgres service	identity=<global>; remaining=error_class,function_name,postgres retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	PostgreSQL integration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Failures [internal_service_failures; failures/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_postgres_latency_bucket	litellm_postgres_latency_bucket	litellm_postgres_latency	histogram	le,postgres	LiteLLM/Internal Services	<global>	latency	Latency for postgres service	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Latency for postgres service	identity=<global>; remaining=le,postgres retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	PostgreSQL integration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Postgres Latency Distribution [postgres_latency_distribution; observations/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_postgres_latency_count	litellm_postgres_latency_count	litellm_postgres_latency	histogram	le,postgres	LiteLLM/Internal Services	<global>	latency	Latency for postgres service	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> requests/s; counted/measured object: Latency for postgres service	identity=<global>; remaining=le,postgres retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	PostgreSQL integration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Internal Service Latency Measurements [internal_service_latency_measurements; requests/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_postgres_latency_sum	litellm_postgres_latency_sum	litellm_postgres_latency	histogram	le,postgres	LiteLLM/Internal Services	<global>	latency	Latency for postgres service	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Latency for postgres service	identity=<global>; remaining=le,postgres retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	PostgreSQL integration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	LiteLLM/Internal Services / Accumulated Internal Service Latency [accumulated_internal_service_latency; seconds/s; incremental]	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
litellm_postgres_latency_created	litellm_postgres_latency_created	litellm_postgres_latency_created	gauge	postgres	<excluded>	<none>	latency	Latency for postgres service	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=postgres; no chart identity/dimension role	PostgreSQL integration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	BerriAI/litellm @ 23de7a15d9d40006ee596e617475ba101d60c5e9; litellm/integrations/prometheus*.py and update callsites audited in OPERATOR-MODEL.md
